Order ID,Order Date,Category,Sales,Profit,Region
CA-2017-122490,2017-11-13,Furniture,2404.704,150.294,West
CA-2017-122490,2017-11-13,Office Supplies,563.024,190.0206,West
CA-2017-122490,2017-11-13,Office Supplies,344.91,10.3473,West
CA-2017-122490,2017-11-13,Office Supplies,8.64,4.2336,West
CA-2017-131366,2017-11-24,Technology,89.988,-14.998,East
CA-2017-131366,2017-11-24,Office Supplies,229.544,83.2097,East
CA-2017-164042,2017-05-23,Office Supplies,1.824,0.6156,Central
CA-2017-164042,2017-05-23,Office Supplies,18.32,-46.716,Central
CA-2017-164042,2017-05-23,Office Supplies,48.816,-11.5938,Central
CA-2017-164042,2017-05-23,Office Supplies,1.188,-1.9602,Central
CA-2014-132864,2014-12-02,Technology,119.8,29.95,East
US-2014-155817,2014-10-03,Office Supplies,61.568,4.6176,South
US-2014-155817,2014-10-03,Office Supplies,6.192,0.4644,South
US-2016-131891,2016-07-29,Office Supplies,2.214,-1.476,South
CA-2017-143567,2017-11-02,Office Supplies,5.32,2.6068,South
CA-2017-143567,2017-11-02,Furniture,975.92,292.776,South
CA-2017-143567,2017-11-02,Technology,2249.91,517.4793,South
CA-2017-143567,2017-11-02,Office Supplies,59.92,16.7776,South
CA-2017-104080,2017-03-08,Office Supplies,171.2,64.2,West
CA-2017-104080,2017-03-08,Office Supplies,3.36,0.8736,West
CA-2014-151379,2014-12-16,Office Supplies,114.2,52.532,Central
CA-2016-163167,2016-11-28,Furniture,182.67,52.9743,South
CA-2016-163167,2016-11-28,Technology,101.7,6.102,South
CA-2016-163167,2016-11-28,Office Supplies,1126.02,56.301,South
CA-2016-163167,2016-11-28,Office Supplies,1263.3,315.825,South
CA-2016-135776,2016-12-23,Office Supplies,8.82,2.5578,West
CA-2016-135776,2016-12-23,Office Supplies,37.94,18.2112,West
CA-2016-135776,2016-12-23,Office Supplies,4.2,1.176,West
CA-2016-135776,2016-12-23,Office Supplies,227.28,2.2728,West
CA-2016-135776,2016-12-23,Office Supplies,47.9,22.992,West
CA-2016-135776,2016-12-23,Office Supplies,61.96,30.3604,West
CA-2016-135776,2016-12-23,Office Supplies,1117.92,55.896,West
US-2014-122021,2014-10-15,Furniture,183.372,-7.8588,East
US-2014-122021,2014-10-15,Office Supplies,7.968,2.8884,East
CA-2016-130484,2016-08-22,Office Supplies,26.352,-18.4464,West
CA-2017-120936,2017-12-17,Office Supplies,481.32,125.1432,West
CA-2017-120936,2017-12-17,Office Supplies,13.98,3.6348,West
CA-2017-110884,2017-03-07,Office Supplies,25.92,9.072,East
CA-2017-110884,2017-03-07,Office Supplies,91.59,42.1314,East
US-2014-161613,2014-12-01,Furniture,674.058,-19.2588,Central
US-2014-146353,2014-10-14,Office Supplies,22.92,11.0016,East
US-2014-146353,2014-10-14,Office Supplies,269.9,16.194,East
CA-2014-133809,2014-11-18,Office Supplies,11.808,-8.6592,East
CA-2014-133809,2014-11-18,Technology,9.588,-2.0774,East
CA-2017-127306,2017-01-14,Office Supplies,18.336,6.6468,South
CA-2017-127306,2017-01-14,Office Supplies,36.288,12.7008,South
CA-2017-127306,2017-01-14,Technology,111.984,6.999,South
CA-2017-127306,2017-01-14,Office Supplies,5.97,-4.577,South
CA-2017-127306,2017-01-14,Office Supplies,2.508,-1.8392,South
CA-2015-161830,2015-09-24,Office Supplies,35.96,10.4284,West
CA-2015-161830,2015-09-24,Office Supplies,14.952,5.4201,West
CA-2017-163125,2017-10-09,Office Supplies,67.144,5.8751,Central
CA-2017-163125,2017-10-09,Furniture,254.058,-32.6646,Central
CA-2016-160304,2016-01-02,Furniture,173.94,38.2668,East
CA-2016-160304,2016-01-02,Technology,231.98,67.2742,East
CA-2017-101728,2017-08-19,Office Supplies,2.296,-3.9032,Central
CA-2017-114055,2017-12-25,Office Supplies,96.08,46.1184,South
CA-2017-114055,2017-12-25,Office Supplies,3.62,1.1946,South
CA-2017-114055,2017-12-25,Office Supplies,629.1,301.968,South
CA-2017-114055,2017-12-25,Technology,90.48,23.5248,South
CA-2017-126438,2017-09-10,Office Supplies,14.88,3.72,East
CA-2017-117653,2017-10-19,Furniture,91.275,-67.5435,Central
CA-2017-143245,2017-12-01,Office Supplies,19.44,9.3312,East
CA-2017-143245,2017-12-01,Furniture,897.15,251.202,East
US-2014-138828,2014-09-02,Office Supplies,57.75,16.17,East
US-2014-138828,2014-09-02,Office Supplies,14.94,7.0218,East
CA-2017-143651,2017-03-25,Office Supplies,23.1,6.93,West
CA-2015-106978,2015-09-28,Office Supplies,12.536,4.2309,West
CA-2015-106978,2015-09-28,Office Supplies,1.08,-0.792,West
CA-2015-106978,2015-09-28,Office Supplies,4.512,0.846,West
CA-2015-155124,2015-03-15,Technology,16.776,1.6776,West
CA-2017-150931,2017-01-06,Office Supplies,33.74,15.5204,South
CA-2014-157147,2014-01-13,Office Supplies,1325.85,238.653,West
CA-2014-157147,2014-01-13,Furniture,333.999,3.9294,West
CA-2014-157147,2014-01-13,Office Supplies,19.9,6.567,West
CA-2015-156482,2015-02-06,Furniture,1268.82,266.4522,East
CA-2015-156482,2015-02-06,Furniture,283.92,82.3368,East
CA-2015-156482,2015-02-06,Office Supplies,5.68,1.7608,East
CA-2017-106782,2017-12-21,Office Supplies,375.34,18.767,Central
CA-2016-151372,2016-09-05,Office Supplies,96.08,46.1184,West
CA-2016-151372,2016-09-05,Office Supplies,11.68,3.942,West
CA-2016-151372,2016-09-05,Office Supplies,4.36,1.7876,West
CA-2014-102085,2014-10-04,Office Supplies,29.24,13.7428,West
CA-2017-107125,2017-11-27,Office Supplies,117.488,41.1208,West
CA-2017-107125,2017-11-27,Furniture,18.84,6.0288,West
CA-2016-125815,2016-10-28,Office Supplies,12.42,5.2164,East
CA-2015-144190,2015-06-09,Office Supplies,12.96,6.2208,Central
CA-2017-117926,2017-12-08,Office Supplies,69.48,20.844,West
CA-2015-153906,2015-03-16,Technology,85.9,2.577,East
CA-2014-160262,2014-06-09,Office Supplies,18.06,4.6956,West
CA-2014-160262,2014-06-09,Office Supplies,79.14,36.4044,West
CA-2014-160262,2014-06-09,Furniture,37.4,14.212,West
CA-2015-127607,2015-03-20,Office Supplies,2.512,-4.396,Central
CA-2015-127607,2015-03-20,Office Supplies,18.864,6.1308,Central
CA-2016-166226,2016-11-18,Technology,61.192,6.1192,West
CA-2016-166226,2016-11-18,Office Supplies,67.84,18.3168,West
CA-2014-156587,2014-03-07,Furniture,48.712,5.4801,West
CA-2014-156587,2014-03-07,Office Supplies,17.94,4.6644,West
CA-2014-156587,2014-03-07,Office Supplies,242.94,4.8588,West
CA-2016-141180,2016-05-15,Office Supplies,7.764,-5.176,South
CA-2015-109708,2015-05-25,Technology,467.04,58.38,South
CA-2015-122406,2015-08-02,Technology,128.85,3.8655,East
CA-2015-122406,2015-08-02,Office Supplies,8.4,4.116,East
CA-2015-122406,2015-08-02,Technology,199.98,83.9916,East
CA-2015-122406,2015-08-02,Furniture,110.98,15.5372,East
US-2016-153815,2016-11-06,Furniture,207.984,-28.5978,South
US-2016-153815,2016-11-06,Office Supplies,36.112,12.6392,South
US-2016-153815,2016-11-06,Furniture,35.568,5.7798,South
US-2016-153815,2016-11-06,Office Supplies,88.768,31.0688,South
CA-2016-164896,2016-11-07,Office Supplies,12.9,6.321,West
CA-2015-142202,2015-09-18,Technology,717.12,152.388,South
CA-2015-165050,2015-12-07,Office Supplies,21.36,7.209,East
CA-2015-165050,2015-12-07,Office Supplies,6.688,2.3408,East
CA-2015-165050,2015-12-07,Technology,773.94,224.4426,East
US-2016-131114,2016-12-09,Office Supplies,20.568,1.5426,Central
US-2016-131114,2016-12-09,Office Supplies,4.356,-11.7612,Central
US-2016-131114,2016-12-09,Technology,19.04,-1.428,Central
CA-2014-160066,2014-11-16,Office Supplies,5.22,2.4012,West
CA-2016-109925,2016-11-06,Office Supplies,84.84,22.9068,West
CA-2015-160696,2015-09-06,Office Supplies,7.24,1.1765,South
CA-2014-125171,2014-09-03,Office Supplies,14.4,7.056,East
CA-2016-149279,2016-04-24,Office Supplies,15.552,5.4432,West
CA-2016-149279,2016-04-24,Furniture,1325.76,149.148,West
CA-2016-149279,2016-04-24,Office Supplies,3.108,-2.1756,West
CA-2017-107321,2017-08-31,Office Supplies,6.672,2.1684,West
CA-2017-107321,2017-08-31,Technology,689.408,77.5584,West
US-2017-122714,2017-12-07,Office Supplies,1889.99,-2929.4845,Central
CA-2015-153038,2015-12-18,Office Supplies,55.936,18.8784,South
CA-2015-153038,2015-12-18,Office Supplies,18.432,5.9904,South
CA-2015-153038,2015-12-18,Furniture,20.32,3.556,South
CA-2014-132227,2014-11-04,Office Supplies,52.064,18.8732,East
CA-2017-155824,2017-03-10,Office Supplies,48.784,3.6588,South
CA-2017-155824,2017-03-10,Office Supplies,13.092,-10.0372,South
CA-2016-129238,2016-01-31,Technology,109.592,8.2194,West
CA-2016-129238,2016-01-31,Office Supplies,56.7,27.783,West
CA-2017-159688,2017-05-07,Technology,79.99,28.7964,West
CA-2016-136126,2016-05-24,Office Supplies,69.5,20.155,South
CA-2016-136126,2016-05-24,Office Supplies,191.6,91.968,South
CA-2016-155033,2016-10-07,Office Supplies,10.56,5.0688,West
CA-2014-156006,2014-04-30,Technology,47.79,16.2486,South
CA-2015-158659,2015-11-10,Office Supplies,714.3,207.147,Central
CA-2015-169796,2015-11-09,Technology,2321.9,1114.512,East
CA-2015-169796,2015-11-09,Office Supplies,17.94,3.0498,East
CA-2015-102876,2015-09-07,Office Supplies,9.522,-6.9828,East
CA-2015-102876,2015-09-07,Technology,791.964,-131.994,East
CA-2015-102876,2015-09-07,Office Supplies,4.923,-3.9384,East
US-2017-139647,2017-05-11,Furniture,209.979,-356.9643,West
US-2017-160465,2017-07-21,Office Supplies,33.93,-22.62,East
US-2017-160465,2017-07-21,Office Supplies,222.32,25.011,East
US-2017-160465,2017-07-21,Technology,210.564,-52.641,East
CA-2014-153850,2014-11-24,Furniture,35.168,9.6712,East
CA-2014-153850,2014-11-24,Technology,1502.376,-250.396,East
CA-2014-127558,2014-11-15,Furniture,10.11,3.2352,West
CA-2014-127558,2014-11-15,Technology,772.47,146.7693,West
CA-2014-127558,2014-11-15,Office Supplies,20.46,5.3196,West
CA-2017-136511,2017-03-23,Office Supplies,347.58,17.379,East
CA-2016-133795,2016-12-18,Technology,72.64,21.792,West
CA-2016-133795,2016-12-18,Technology,772.47,146.7693,West
CA-2016-133795,2016-12-18,Furniture,39.92,11.1776,West
US-2017-130953,2017-07-29,Office Supplies,33.48,16.4052,Central
US-2017-130953,2017-07-29,Technology,461.97,133.9713,Central
US-2017-130953,2017-07-29,Office Supplies,137.62,60.5528,Central
US-2017-130953,2017-07-29,Furniture,302.67,72.6408,Central
CA-2014-151792,2014-09-02,Technology,239.976,53.9946,Central
CA-2017-139304,2017-01-29,Office Supplies,8.34,2.1684,West
CA-2017-139304,2017-01-29,Office Supplies,8.57,2.2282,West
CA-2017-139304,2017-01-29,Office Supplies,119.616,40.3704,West
CA-2016-155166,2016-12-26,Furniture,212.94,25.5528,East
CA-2016-155166,2016-12-26,Office Supplies,26.49,7.4172,East
CA-2015-103954,2015-08-09,Furniture,687.4,48.118,Central
CA-2014-169803,2014-04-06,Furniture,653.55,111.1035,West
CA-2014-169803,2014-04-06,Technology,33.9,2.034,West
CA-2017-141719,2017-11-17,Technology,239.96,83.986,Central
CA-2015-136469,2015-07-11,Furniture,199.836,-37.1124,East
CA-2015-136469,2015-07-11,Technology,716.0,193.32,East
CA-2015-136469,2015-07-11,Office Supplies,221.06,103.8982,East
CA-2016-158694,2016-11-10,Office Supplies,67.71,32.5008,West
CA-2016-158694,2016-11-10,Office Supplies,129.92,38.976,West
CA-2016-158694,2016-11-10,Furniture,467.46,191.6586,West
CA-2016-158694,2016-11-10,Office Supplies,61.4,28.858,West
CA-2016-158694,2016-11-10,Office Supplies,720.76,187.3976,West
CA-2016-158694,2016-11-10,Office Supplies,5.184,1.8144,West
CA-2016-158694,2016-11-10,Office Supplies,14.7,3.969,West
US-2014-104759,2014-03-31,Office Supplies,8.134,-13.8278,Central
US-2014-104759,2014-03-31,Technology,79.984,13.9972,Central
CA-2015-150511,2015-09-18,Office Supplies,18.54,8.7138,West
CA-2015-134922,2015-11-07,Office Supplies,24.4,7.93,East
US-2017-120607,2017-05-19,Office Supplies,195.64,91.9508,South
CA-2015-141243,2015-01-03,Technology,398.4,84.66,Central
CA-2015-141243,2015-01-03,Office Supplies,7.056,0.7938,Central
CA-2015-141243,2015-01-03,Furniture,1352.3976,-437.5404,Central
CA-2015-162166,2015-09-08,Office Supplies,26.4,11.88,West
CA-2015-162166,2015-09-08,Office Supplies,41.88,0.8376,West
CA-2016-120796,2016-04-03,Office Supplies,99.846,-83.205,East
CA-2016-109722,2016-12-05,Technology,699.98,195.9944,South
CA-2016-109722,2016-12-05,Office Supplies,584.82,70.1784,South
CA-2015-136798,2015-05-08,Office Supplies,43.98,21.99,Central
CA-2015-136798,2015-05-08,Technology,377.97,105.8316,Central
CA-2015-136798,2015-05-08,Furniture,123.96,11.1564,Central
CA-2017-122196,2017-09-22,Technology,391.98,113.6742,East
CA-2017-142090,2017-11-30,Technology,383.976,81.5949,South
CA-2017-142090,2017-11-30,Furniture,1781.682,-653.2834,South
CA-2017-160934,2017-01-15,Office Supplies,21.4,6.206,West
CA-2014-124478,2014-08-08,Technology,549.99,274.995,Central
CA-2014-124478,2014-08-08,Office Supplies,167.535,37.23,Central
CA-2014-124478,2014-08-08,Office Supplies,38.34,17.253,Central
CA-2014-124478,2014-08-08,Furniture,53.88,22.6296,Central
CA-2014-124478,2014-08-08,Technology,299.98,83.9944,Central
CA-2015-145485,2015-11-05,Office Supplies,62.8,15.7,West
CA-2017-151071,2017-04-25,Office Supplies,13.904,4.5188,West
CA-2014-134572,2014-04-20,Furniture,744.1,-95.67,Central
CA-2014-134572,2014-04-20,Office Supplies,44.84,5.605,Central
CA-2014-134572,2014-04-20,Furniture,401.59,-131.951,Central
CA-2017-143217,2017-11-11,Office Supplies,18.24,8.5728,Central
US-2017-133312,2017-11-25,Furniture,359.499,-29.6058,West
US-2017-133312,2017-11-25,Office Supplies,10.48,2.8296,West
US-2015-137533,2015-12-18,Office Supplies,20.736,7.2576,East
CA-2016-155138,2016-09-08,Technology,35.168,8.3524,South
CA-2016-155138,2016-09-08,Office Supplies,64.704,23.4552,South
CA-2016-108350,2016-06-06,Office Supplies,105.52,48.5392,East
CA-2015-144302,2015-06-19,Office Supplies,5.792,-9.5568,Central
CA-2015-109001,2015-03-05,Technology,466.158,-93.2316,East
CA-2015-109001,2015-03-05,Technology,10.312,-1.289,East
CA-2015-109001,2015-03-05,Office Supplies,2.556,-1.7892,East
CA-2017-132738,2017-08-04,Office Supplies,7.968,2.8884,West
CA-2017-132738,2017-08-04,Office Supplies,8.784,3.1842,West
CA-2017-156720,2017-12-30,Office Supplies,3.024,-0.6048,West
CA-2015-119102,2015-05-23,Office Supplies,51.45,13.8915,East
US-2014-140452,2014-12-06,Office Supplies,14.016,-31.536,Central
US-2014-140452,2014-12-06,Furniture,214.95,-120.372,Central
US-2014-140452,2014-12-06,Technology,35.04,-7.008,Central
US-2014-140452,2014-12-06,Furniture,10.776,-4.8492,Central
US-2014-140452,2014-12-06,Office Supplies,4.6,-8.05,Central
US-2014-140452,2014-12-06,Office Supplies,35.168,-8.3524,Central
CA-2015-141936,2015-08-07,Office Supplies,19.152,6.4638,West
CA-2014-158442,2014-03-17,Office Supplies,4.448,0.3336,Central
CA-2014-158442,2014-03-17,Office Supplies,5.184,1.8792,Central
CA-2014-158442,2014-03-17,Office Supplies,15.552,5.4432,Central
CA-2015-167374,2015-03-26,Office Supplies,40.032,12.51,East
CA-2015-167374,2015-03-26,Technology,16.776,5.0328,East
CA-2014-116568,2014-12-14,Furniture,186.304,13.9728,South
CA-2015-147102,2015-09-19,Technology,66.36,23.226,South
CA-2017-132213,2017-04-25,Office Supplies,42.048,5.256,South
CA-2017-132213,2017-04-25,Office Supplies,67.92,6.792,South
CA-2014-138450,2014-10-18,Office Supplies,52.512,19.692,East
CA-2014-138450,2014-10-18,Office Supplies,186.912,-35.046,East
CA-2014-138450,2014-10-18,Office Supplies,10.048,3.14,East
CA-2015-153073,2015-11-13,Furniture,17.496,-7.4358,Central
CA-2016-147970,2016-01-31,Office Supplies,15.552,5.4432,Central
CA-2016-150658,2016-11-17,Office Supplies,10.776,3.3675,West
CA-2017-125640,2017-07-25,Office Supplies,3.304,1.0738,East
CA-2017-154137,2017-11-11,Office Supplies,35.48,0.0,East
CA-2015-127173,2015-09-26,Office Supplies,34.44,16.1868,East
CA-2015-127173,2015-09-26,Technology,629.93,296.0671,East
CA-2015-127173,2015-09-26,Office Supplies,79.056,28.6578,East
CA-2014-149538,2014-04-04,Office Supplies,232.55,9.302,South
CA-2014-149538,2014-04-04,Technology,99.98,42.9914,South
CA-2014-149538,2014-04-04,Office Supplies,19.44,9.3312,South
CA-2014-149538,2014-04-04,Office Supplies,12.96,6.3504,South
CA-2014-160766,2014-09-14,Furniture,464.292,-108.3348,East
CA-2014-160766,2014-09-14,Office Supplies,68.46,31.4916,East
CA-2014-160766,2014-09-14,Technology,2799.96,1371.9804,East
CA-2014-160766,2014-09-14,Office Supplies,601.3,198.429,East
CA-2014-160766,2014-09-14,Technology,16.99,4.4174,East
CA-2014-160766,2014-09-14,Technology,287.97,80.6316,East
CA-2014-160766,2014-09-14,Office Supplies,44.82,21.0654,East
CA-2017-146626,2017-12-29,Furniture,101.12,37.4144,West
CA-2015-123330,2015-06-21,Technology,107.976,37.7916,South
CA-2017-155607,2017-11-26,Office Supplies,58.73,14.6825,East
CA-2017-155607,2017-11-26,Office Supplies,93.344,32.6704,East
CA-2016-151323,2016-10-23,Office Supplies,17.05,8.184,West
CA-2015-146696,2015-12-14,Office Supplies,8.096,2.7324,West
CA-2016-128972,2016-11-13,Furniture,30.36,13.0548,Central
CA-2017-128335,2017-09-29,Office Supplies,23.34,10.9698,East
CA-2017-128335,2017-09-29,Office Supplies,51.55,24.2285,East
CA-2015-154886,2015-11-08,Technology,119.9,43.164,West
CA-2016-111213,2016-04-01,Furniture,1317.492,292.776,East
CA-2016-111213,2016-04-01,Office Supplies,63.84,18.5136,East
CA-2016-111213,2016-04-01,Office Supplies,3.592,1.1225,East
CA-2017-161333,2017-02-02,Furniture,86.26,29.3284,West
CA-2017-161333,2017-02-02,Office Supplies,139.04,38.9312,West
CA-2017-161333,2017-02-02,Office Supplies,46.8,16.38,West
CA-2017-128734,2017-12-24,Furniture,8.544,1.9224,West
CA-2017-128734,2017-12-24,Furniture,842.376,105.297,West
CA-2014-141796,2014-06-21,Technology,1214.85,352.3065,East
CA-2017-125101,2017-03-06,Office Supplies,67.78,16.945,West
CA-2017-169929,2017-09-25,Office Supplies,39.9,10.374,West
US-2014-121566,2014-06-30,Office Supplies,2.688,0.84,East
US-2014-121566,2014-06-30,Office Supplies,6.6,2.904,East
US-2015-124219,2015-08-07,Office Supplies,28.4,13.064,Central
US-2015-124219,2015-08-07,Furniture,212.94,34.0704,Central
CA-2017-163006,2017-06-30,Technology,1001.584,125.198,Central
CA-2017-163006,2017-06-30,Furniture,569.058,-178.8468,Central
CA-2017-163006,2017-06-30,Furniture,14.224,-10.3124,Central
CA-2015-156146,2015-10-26,Technology,105.584,9.2386,West
CA-2015-156146,2015-10-26,Technology,68.72,-14.603,West
CA-2014-111192,2014-07-30,Furniture,1367.84,259.8896,West
CA-2016-115378,2016-11-18,Furniture,301.96,33.2156,Central
CA-2015-161627,2015-07-06,Furniture,170.352,-17.0352,West
CA-2014-121006,2014-11-10,Office Supplies,3.9,1.521,Central
CA-2014-121006,2014-11-10,Office Supplies,12.84,5.778,Central
CA-2014-121006,2014-11-10,Office Supplies,15.84,7.128,Central
CA-2014-121006,2014-11-10,Furniture,563.94,112.788,Central
CA-2014-121006,2014-11-10,Office Supplies,62.94,11.9586,Central
CA-2014-121006,2014-11-10,Office Supplies,535.41,160.623,Central
CA-2016-122903,2016-05-27,Furniture,3504.9,700.98,Central
CA-2016-122903,2016-05-27,Office Supplies,144.12,69.1776,Central
CA-2016-122903,2016-05-27,Office Supplies,314.55,150.984,Central
CA-2015-107741,2015-03-08,Office Supplies,3.408,0.8946,West
CA-2017-106432,2017-10-19,Office Supplies,2.072,-3.5224,Central
CA-2017-106432,2017-10-19,Furniture,328.3992,-91.7586,Central
CA-2016-148908,2016-11-05,Office Supplies,53.248,19.968,West
CA-2016-123015,2016-12-26,Office Supplies,4.992,1.6848,East
US-2015-120502,2015-04-13,Furniture,37.68,15.8256,West
US-2015-120502,2015-04-13,Technology,258.576,19.3932,West
US-2015-120502,2015-04-13,Office Supplies,75.84,29.5776,West
CA-2017-108749,2017-09-12,Office Supplies,45.36,21.7728,East
CA-2017-108749,2017-09-12,Office Supplies,45.78,22.89,East
CA-2017-163335,2017-09-24,Office Supplies,40.29,10.0725,South
CA-2017-163335,2017-09-24,Office Supplies,38.71,17.8066,South
CA-2015-134719,2015-10-10,Office Supplies,1801.632,-337.806,South
US-2015-154389,2015-11-27,Technology,748.752,-162.2296,East
CA-2015-115567,2015-09-13,Technology,199.96,15.9968,Central
CA-2015-115567,2015-09-13,Furniture,1516.2,394.212,Central
US-2017-136679,2017-11-14,Technology,167.952,-27.2922,Central
US-2017-136679,2017-11-14,Office Supplies,45.04,4.504,Central
US-2017-141943,2017-05-05,Office Supplies,23.16,11.58,West
CA-2014-101560,2014-11-28,Furniture,397.6,43.736,South
CA-2014-101560,2014-11-28,Office Supplies,85.96,40.4012,South
CA-2014-101560,2014-11-28,Office Supplies,13.12,4.3296,South
CA-2014-101560,2014-11-28,Office Supplies,45.66,22.3734,South
CA-2014-159709,2014-05-10,Office Supplies,158.13,77.4837,West
CA-2014-159709,2014-05-10,Technology,43.6,4.36,West
CA-2016-103982,2016-03-03,Office Supplies,3930.072,-786.0144,Central
CA-2016-103982,2016-03-03,Office Supplies,2.304,0.7776,Central
CA-2016-103982,2016-03-03,Technology,431.976,32.3982,Central
CA-2016-103982,2016-03-03,Technology,41.72,5.7365,Central
CA-2015-142454,2015-08-15,Furniture,104.23,28.1421,West
CA-2015-142454,2015-08-15,Office Supplies,70.26,18.9702,West
CA-2015-102015,2015-09-12,Office Supplies,9.26,3.0558,East
CA-2015-102015,2015-09-12,Office Supplies,105.98,4.2392,East
CA-2015-102015,2015-09-12,Office Supplies,1.24,0.5828,East
CA-2015-102015,2015-09-12,Office Supplies,20.7,9.936,East
CA-2015-102015,2015-09-12,Office Supplies,28.9,14.161,East
CA-2015-102015,2015-09-12,Office Supplies,27.18,12.7746,East
CA-2015-156755,2015-01-12,Office Supplies,465.18,120.9468,East
CA-2015-130876,2015-05-12,Office Supplies,36.63,9.8901,East
CA-2016-145898,2016-09-26,Office Supplies,51.45,13.8915,West
CA-2016-145898,2016-09-26,Office Supplies,7.83,3.6018,West
CA-2016-145898,2016-09-26,Office Supplies,35.4,13.452,West
CA-2016-145898,2016-09-26,Office Supplies,29.9,13.455,West
US-2017-159562,2017-09-09,Office Supplies,17.48,8.2156,Central
CA-2017-134635,2017-04-15,Office Supplies,79.14,36.4044,West
CA-2017-167080,2017-06-10,Office Supplies,8.4,4.2,East
CA-2017-145653,2017-09-01,Furniture,498.26,134.5302,Central
CA-2014-140487,2014-06-14,Furniture,212.94,57.4938,Central
CA-2017-117401,2017-05-18,Office Supplies,706.86,197.9208,Central
CA-2017-117401,2017-05-18,Technology,114.95,2.299,Central
CA-2017-117401,2017-05-18,Office Supplies,43.19,20.7312,Central
US-2017-109582,2017-09-12,Office Supplies,166.44,79.8912,West
CA-2016-119865,2016-06-21,Office Supplies,36.56,12.796,East
CA-2016-119865,2016-06-21,Office Supplies,186.144,60.4968,East
CA-2016-119865,2016-06-21,Furniture,353.568,-44.196,East
US-2014-147648,2014-11-26,Office Supplies,81.98,40.1702,West
CA-2017-124436,2017-03-19,Office Supplies,14.624,5.1184,West
CA-2017-124436,2017-03-19,Furniture,697.16,8.7145,West
CA-2017-124436,2017-03-19,Furniture,30.93,12.6813,West
CA-2017-124436,2017-03-19,Office Supplies,27.496,9.2799,West
CA-2014-115084,2014-10-18,Furniture,605.34,145.2816,South
CA-2017-131037,2017-08-22,Furniture,210.008,2.6251,West
CA-2016-111143,2016-11-19,Office Supplies,54.96,15.9384,Central
CA-2014-166744,2014-09-20,Furniture,164.22,50.9082,East
CA-2014-166744,2014-09-20,Furniture,362.94,36.294,East
CA-2014-166744,2014-09-20,Technology,59.98,26.3912,East
CA-2016-116561,2016-09-11,Office Supplies,332.94,6.6588,West
CA-2016-116561,2016-09-11,Office Supplies,39.872,12.9584,West
CA-2016-110730,2016-09-23,Office Supplies,13.68,3.6936,West
CA-2017-146367,2017-08-04,Office Supplies,3.318,-5.6406,Central
CA-2016-149454,2016-07-25,Office Supplies,10.44,4.8024,South
CA-2016-156265,2016-08-02,Furniture,136.464,15.3522,West
CA-2016-156265,2016-08-02,Technology,333.576,33.3576,West
CA-2016-156265,2016-08-02,Office Supplies,12.544,4.704,West
US-2015-168914,2015-05-21,Office Supplies,20.768,-52.9584,Central
US-2017-110989,2017-11-03,Technology,43.5,10.875,West
CA-2015-106215,2015-04-16,Office Supplies,12.576,4.0872,East
US-2016-169369,2016-12-12,Technology,249.95,19.996,South
US-2016-169369,2016-12-12,Office Supplies,49.12,23.0864,South
CA-2015-132318,2015-10-30,Office Supplies,182.91,53.0439,South
US-2014-131982,2014-03-07,Office Supplies,107.648,33.64,West
CA-2015-125185,2015-03-05,Furniture,99.372,-7.098,East
CA-2015-125185,2015-03-05,Furniture,33.568,-5.4548,East
CA-2016-130078,2016-08-08,Office Supplies,10.56,4.752,Central
US-2017-114034,2017-01-03,Office Supplies,38.88,18.6624,West
US-2017-115595,2017-10-09,Office Supplies,35.2,16.544,West
CA-2017-158722,2017-10-20,Office Supplies,45.528,15.9348,East
CA-2014-105165,2014-09-07,Technology,196.776,14.7582,Central
CA-2014-105165,2014-09-07,Office Supplies,2.92,-4.818,Central
CA-2014-105165,2014-09-07,Furniture,200.795,-22.948,Central
CA-2014-105165,2014-09-07,Technology,46.688,-2.918,Central
CA-2014-105165,2014-09-07,Office Supplies,21.864,3.5529,Central
CA-2017-147452,2017-09-30,Office Supplies,11.76,5.7624,West
CA-2017-147452,2017-09-30,Office Supplies,167.94,82.2906,West
CA-2017-147452,2017-09-30,Office Supplies,3.89,1.0114,West
US-2017-114657,2017-11-16,Technology,52.44,24.1224,East
CA-2017-144484,2017-09-11,Furniture,32.36,11.6496,West
CA-2017-144484,2017-09-11,Office Supplies,406.6,113.848,West
CA-2017-125913,2017-01-16,Furniture,27.92,8.0968,West
CA-2017-125913,2017-01-16,Furniture,399.672,-14.9877,West
US-2016-158309,2016-11-26,Office Supplies,3.744,-2.6208,South
CA-2015-162887,2015-11-07,Furniture,715.2,178.8,East
CA-2017-147333,2017-12-14,Technology,159.8,70.312,South
CA-2017-147333,2017-12-14,Technology,44.75,8.5025,South
CA-2014-113859,2014-09-13,Furniture,340.116,-9.7176,Central
CA-2014-159681,2014-12-07,Office Supplies,105.52,48.5392,South
US-2017-104094,2017-09-07,Technology,13.48,1.8872,Central
CA-2017-152709,2017-10-07,Office Supplies,85.52,22.2352,Central
CA-2015-105158,2015-09-05,Furniture,6.16,2.9568,Central
CA-2015-105158,2015-09-05,Office Supplies,36.84,17.3148,Central
CA-2014-133424,2014-03-30,Office Supplies,15.84,0.0,West
CA-2014-133424,2014-03-30,Office Supplies,44.4,22.2,West
CA-2017-105991,2017-05-05,Office Supplies,21.24,7.434,West
CA-2017-105991,2017-05-05,Office Supplies,9.552,-7.3232,West
